minutely,show_id,rating,director,duration,weighted_average_vote,total_votes,description,type,release_year,imdb_title_id,month_added,original_title,country,date_added,listed_in,title,season_duration,minute_duration,cast,year_added,seasonly
1,s800,PG,Nadia Hallgren,89 min,4.6,650,"Join former first lady Michelle Obama in an intimate documentary looking at her life, hopes and connection with others as she tours with ""Becoming.""",Movie,2020,tt2573372,May,Becoming,United States,2020-05-06 00:00:00,Documentaries,Becoming,0,89,Michelle Obama,2020,0
1,s802,PG-13,Julian Jarrold,121 min,7.1,57292,A passionate romance with roguish barrister Tom Lefroy serves as the inspiration for the works of budding novelist Jane Austen.,Movie,2007,tt0416508,January,Becoming Jane,"United Kingdom, Ireland",2019-01-12 00:00:00,"Dramas, Romantic Movies",Becoming Jane,0,121,"Anne Hathaway, James McAvoy, Julie Walters, James Cromwell, Maggie Smith, Laurence Fox, Ian Richardson",2019,0
1,s804,PG,"Steve Hickner, Simon J. Smith",92 min,6.1,138462,"Barry, a worker bee stuck in a dead-end job making honey, sues humans when he learns they've been stealing bees' nectar all along.",Movie,2007,tt0389790,January,Bee Movie,"United States, Australia",2017-01-01 00:00:00,"Children & Family Movies, Comedies",Bee Movie,0,92,"Jerry Seinfeld, Renée Zellweger, Matthew Broderick, Patrick Warburton, John Goodman, Chris Rock, Kathy Bates, Barry Levinson, Larry King, Ray Liotta",2017,0
1,s805,TV-MA,Tinge Krishnan,100 min,5.4,827,A single mother in London's Camden Town hears music when she meets a handsome stranger with a past. But she's not sure she's ready to open her heart.,Movie,2018,tt1682886,October,Been So Long,United Kingdom,2018-10-26 00:00:00,"Dramas, International Movies, Music & Musicals",Been So Long,0,100,"Michaela Coel, Arinzé Kene, George MacKay, Ashley Thomas, Joe Dempsie, Ronke Adekoluejo, Luke Norris, Mya Lewis",2018,0
1,s817,TV-MA,Rajeev Chaudhari,115 min,2.8,397,"After having her heart broken by a man who seduced her at a party, a young, ambitious woman concocts a scheme to get revenge.",Movie,2016,tt5227468,November,Beiimaan Love,India,2017-11-01 00:00:00,"Dramas, International Movies, Romantic Movies",Beiimaan Love,0,115,"Sunny Leone, Rajneesh Duggal, Rajeev Verma, Daniel Weber, Yuvraj Siddharth Singh, Ziesha Nancy",2017,0
1,s824,TV-MA,"Felix Van Groeningen, Felix van Groeningen",127 min,6.7,4060,"Two brothers become partners in a modest nightclub and turn it into the hottest spot in town, but their exhilarating run of success comes at a price.",Movie,2016,tt3544218,April,Belgica,"Belgium, France",2016-04-15 00:00:00,"Dramas, International Movies",Belgica,0,127,"Stef Aerts, Tom Vermeir, Charlotte Vandermeersch, Hélène Devos, Boris Van Severen, Sara De Bosschere, Dominique Van Malder, Sam Louwyck, Stefaan De Winter, Silvanus Saow",2016,0
1,s827,TV-MA,Federico Veiroj,74 min,6.2,314,An artist muddles through a midlife crisis while trying to balance his dimming career with a yearning to be a better father.,Movie,2018,tt8846072,June,Belmonte,"Uruguay, Spain, Mexico",2019-06-07 00:00:00,"Dramas, Independent Movies, International Movies",Belmonte,0,74,"Gonzalo Delgado, Olivia Molinaro Eijo, Jeannette Sauksteliskis, Tomás Wahrmann, María Noel Gutiérrez, Marcelo Fernández Borsari, Alejandro Castiglioni, Cecilia Caballero Jeske, Martín Reyes, Carolina Penadés",2019,0
1,s828,TV-MA,April Mullen,91 min,5.5,9855,An engaged fashion editor begins a torrid affair with a female roofer that threatens to turn both of their lives upside down.,Movie,2016,tt5073620,August,Below Her Mouth,Canada,2017-08-01 00:00:00,"Dramas, Independent Movies, International Movies",Below Her Mouth,0,91,"Erika Linder, Natalie Krill, Sebastian Pigott, Mayko Nguyen, Tommie-Amber Pirie, Melanie Leishman, Andrea Stefancikova, Daniela Barbosa",2017,0
1,s832,PG-13,Jon Rosenbaum,90 min,4.1,658,A rookie lawyer with an emasculating past in baseball can break into the legal world only if he manages a law firm's ragtag company softball team.,Movie,2019,tt8750122,December,Benchwarmers 2: Breaking Balls,United States,2019-12-31 00:00:00,"Comedies, Sports Movies",Benchwarmers 2: Breaking Balls,0,90,"Chris Klein, Jon Lovitz, Chelsey Reist, Lochlyn Munro, Liam Hughes, Jill Morrison, Zak Santiago, Garfield Wilson, Jonathan Silverman",2019,0
1,s834,TV-MA,Adam Marino,90 min,4.5,1248,"An escaped psychopathic child killer faces off against one of his former victims, who has since become a hard-nosed detective.",Movie,2019,tt4574654,June,Beneath the Leaves,United States,2019-06-08 00:00:00,"Independent Movies, Thrillers",Beneath the Leaves,0,90,"Mira Sorvino, Kristoffer Polaha, Doug Jones, Paul Sorvino, Aaron Farb, Ser'Darius Blain, Christopher Backus, Christopher Masterson, Tommy Kijas, Kee Seymore, Marla Adams",2019,0
1,s835,TV-PG,Brandon Camp,87 min,6.3,3595,A determined dog comes to the rescue and helps heal a broken family when a young boy and his sister stumble into some serious danger.,Movie,2018,tt1799516,March,Benji,"United Arab Emirates, United States",2018-03-16 00:00:00,"Children & Family Movies, Dramas",Benji,0,87,"Gabriel Bateman, Darby Camp, Kiele Sanchez, Jerod Haynes, Gralen Bryant Banks, Angus Sampson, Will Rothhaar, Jim Gleason, Brady Permenter",2018,0
1,s838,PG-13,Alex Ranarivelo,94 min,5.7,529,A medically discharged soldier attempts an improbable return to motorcycle racing to win enough prize money to save his father's farm.,Movie,2019,tt7370952,May,Bennett's War,United States,2020-05-02 00:00:00,"Dramas, Sports Movies",Bennett's War,0,94,"Michael Roark, Trace Adkins, Ali Afshar, Allison Paige, Tony Panterra, Brando Eaton, Hunter Clowdus, Michael King",2020,0
1,s839,TV-MA,Hannes Stöhr,105 min,7.3,13205,"DJ Ickarus is at the top of his game, dazzling fans and touring the world – until he gets locked in the loony bin after taking a few too many drugs.",Movie,2008,tt0211946,January,Berlin Calling,Germany,2017-01-15 00:00:00,"Dramas, International Movies, Music & Musicals",Berlin Calling,0,105,"Paul Kalkbrenner, Rita Lengyel, Corinna Harfouch, Araba Walton, Peter Schneider, Rolf Peter Kahl, Henriette Müller, Udo Kroschwald, Megan Gay, Max Mauff",2017,0
1,s843,R,"Dianna Agron, Peter Chelsom",120 min,4.6,2310,"Set in the Grey City, this ""Cities of Love"" installment is a star-studded, 10-story collection of redemptive love, crushing loss and everyday romances.",Movie,2019,tt2275743,June,"Berlin, I Love You",Germany,2019-06-08 00:00:00,"Dramas, International Movies, Romantic Movies","Berlin, I Love You",0,120,"Keira Knightley, Helen Mirren, Luke Wilson, Jim Sturgess, Mickey Rourke, Jenna Dewan, Emily Beecham, Dianna Agron, Veronica Ferres, Diego Luna, Iwan Rheon, Charlotte Le Bon, Sibel Kekilli, Nolan Gerard Funk, Julia Dietze",2019,0
1,s866,R,Maria Pulera,91 min,4.2,4292,"Grieving for his dead wife and daughter, a trucker plunges into a romance with a mother who needs his help. The dead, however, are far from gone.",Movie,2018,tt7295450,April,Between Worlds,Spain,2019-04-06 00:00:00,Thrillers,Between Worlds,0,91,"Nicolas Cage, Franka Potente, Penelope Mitchell, Garrett Clayton, Lydia Hearst, Hopper Penn",2019,0
1,s867,TV-PG,Dharmesh Darshan,149 min,4.3,2286,"A young woman faces pressure to marry her brother-in-law, after her sister dies while giving birth. But she's secretly in love with someone else.",Movie,2005,tt0363472,July,Bewafaa,India,2019-07-21 00:00:00,"Dramas, International Movies, Romantic Movies",Bewafaa,0,149,"Anil Kapoor, Akshay Kumar, Kareena Kapoor, Sushmita Sen, Shamita Shetty, Manoj Bajpayee, Kabir Bedi, Nafisa Ali, Supriya Pathak, Raj Premi, Supriya Karnik",2019,0
1,s876,R,Liam O'Donnell,107 min,5.3,17774,"In the wake of an extraterrestrial invasion, a suspended L.A. cop teams up with survivors to stop the onslaught and rescue human captives.",Movie,2017,tt1724970,April,Beyond Skyline,"United States, Canada, Indonesia, United Kingdom, China, Singapore",2018-04-15 00:00:00,"Action & Adventure, Sci-Fi & Fantasy",Beyond Skyline,0,107,"Frank Grillo, Bojana Novakovic, Jonny Weston, Callan Mulvey, Antonio Fargas, Yayan Ruhian, Pamelyn Chee, Jacob Vargas, Iko Uwais",2018,0
1,s879,TV-14,Majid Majidi,120 min,7.0,1881,A youthful drug dealer in Mumbai must change his ways when the sister who raised him is assaulted by her boss and imprisoned for defending herself.,Movie,2018,tt3224288,August,Beyond the Clouds,"India, Iran",2018-08-10 00:00:00,"Dramas, Independent Movies, International Movies",Beyond the Clouds,0,120,"Ishaan Khattar, Malavika Mohanan, Goutam Ghose, Sharada, Tannishtha Chatterjee, Shashank Shende, Hema Singh, Akash Gopal",2018,0
1,s883,TV-14,Priyadarshan,151 min,6.4,10532,"A theater group lands in trouble when its new actress takes her own life, two of its members are framed for murder and no one is who they appear to be.",Movie,2006,tt0805184,December,Bhagam Bhag,India,2019-12-31 00:00:00,"Comedies, International Movies, Romantic Movies",Bhagam Bhag,0,151,"Akshay Kumar, Govinda, Lara Dutta, Paresh Rawal, Rajpal Yadav, Jackie Shroff, Arbaaz Khan, Tanushree Dutta, Asrani, Shakti Kapoor",2019,0
1,s887,TV-14,Sneha Taurani,130 min,6.1,221,"Determined to bring traditional bhangra to the world stage, a dancer preps for an international competition against a rival with dreams of her own.",Movie,2019,tt9766280,March,Bhangra Paa Le,India,2020-03-01 00:00:00,"Comedies, Dramas, International Movies",Bhangra Paa Le,0,130,"Sunny Kaushal, Rukshar Dhillon, Shriya Pilgaonkar, Parmeet Sethi, Samir Soni, Chaitanya Sharma, Sheeba Chaddha, Akarsh Khurana",2020,0
1,s888,TV-14,Nishil Sheth,74 min,6.9,119,"In this heart-wrenching coming-of-age story, a young boy embarks on an arduous trek with his debt-ridden father to sell their beloved family donkey.",Movie,2017,tt6381074,January,Bhasmasur,India,2019-01-29 00:00:00,"Dramas, Independent Movies, International Movies",Bhasmasur,0,74,"Imran Rasheed, Mittal Chouhan, Trimala Adhikari, Bhushan Vikas, Ravi Goswami, Raghav Dutt, Kumkum Chouhan, Rohan Mobarsa",2019,0
1,s889,TV-14,Vikramaditya Motwane,150 min,7.6,6148,"When his best friend is killed for uncovering political corruption, an idealistic young man decides to become a masked fighter for justice.",Movie,2018,tt6129302,August,Bhavesh Joshi Superhero,India,2018-08-16 00:00:00,"Dramas, International Movies, Sci-Fi & Fantasy",Bhavesh Joshi Superhero,0,150,"Harshvardhan Kapoor, Priyanshu Painyuli, Ashish Verma, Shreiya Sabharwal, Pratap Phad, Chinmayee Mandlekar, Nishikant Kamat, Hrishikesh Joshi",2018,0
1,s891,TV-14,Venky Kudumula,138 min,6.6,1594,"Tired of being single, a smart-aleck meme creator has a chance to prove himself to the girl he loves when he is suddenly appointed CEO of her workplace.",Movie,2020,tt11199356,April,Bheeshma,India,2020-04-25 00:00:00,"Action & Adventure, Comedies, International Movies",Bheeshma,0,138,"Nitin Reddy, Rashmika Mandanna, Sampath Raj, Jishu Sengupta, Anant Nag",2020,0
1,s892,TV-14,Priyadarshan,148 min,7.3,21128,"Siddharth dismisses warnings that his palace might be haunted, until ghostly occurrences force him to reconsider his beliefs.",Movie,2007,tt0995031,October,Bhool Bhulaiyaa,India,2017-10-22 00:00:00,"Dramas, International Movies, Thrillers",Bhool Bhulaiyaa,0,148,"Akshay Kumar, Vidya Balan, Ameesha Patel, Shiney Ahuja, Paresh Rawal, Rajpal Yadav, Manoj Joshi, Asrani, Vikram Gokhale, Rasika Joshi",2017,0
1,s893,TV-MA,Ram Gopal Varma,114 min,6.5,3290,"After a couple moves into an apartment, the wife’s increasingly disturbing behavior unravels chilling secrets about their new home’s past.",Movie,2003,tt0341266,December,Bhoot,India,2019-12-31 00:00:00,"Horror Movies, International Movies, Thrillers",Bhoot,0,114,"Ajay Devgn, Urmila Matondkar, Nana Patekar, Rekha, Fardeen Khan, Victor Banerjee, Tanuja, Seema Biswas",2019,0
1,s894,TV-14,Jasbir Bijendra Bhati,123 min,6.8,359,A 23-year-old girl who's married to a man more than twice her age is forced to contend with the predatory nature of a male-dominated society.,Movie,2017,tt5978194,December,Bhouri,India,2017-12-01 00:00:00,"Dramas, Independent Movies, International Movies",Bhouri,0,123,"Raghuvir Yadav, Masha Paur, Mohan Joshi, Manoj Joshi, Mukesh Tiwari, Shakti Kapoor, Sitaram Panchal, Kunika Lall",2017,0
1,s895,TV-PG,Detlev Buck,97 min,4.8,559,Teen witch Bibi and horse-loving Tina face trouble when a posh girl flirts with Tina's boyfriend and a crook sets his greedy eyes on a promising foal.,Movie,2014,tt3202200,April,Bibi & Tina,Germany,2017-04-15 00:00:00,"Children & Family Movies, Music & Musicals",Bibi & Tina,0,97,"Lina Larissa Strahl, Lisa-Marie Koroll, Louis Held, Ruby O. Fee, Charly Hübner, Michael Maertens, Winnie Böwe, Fabian Buch, Max von der Groeben, Martin Seifert",2017,0
1,s901,TV-MA,Joey Kern,87 min,5.1,1190,The alcohol-fueled high jinks of a bachelor party go haywire when the buddies of an ill-fated groom abduct his fiancée's new lover.,Movie,2017,tt4986754,February,Big Bear,United States,2018-02-28 00:00:00,Comedies,Big Bear,0,87,"Joey Kern, Adam Brody, Zachary Knighton, Tyler Labine, Pablo Schreiber, Toby Huss, Heidi Heaslet, Ahna O'Reilly",2018,0
1,s904,PG,Shawn Levy,88 min,5.4,34583,Junior high students Jason and Kaylee take action when a greedy Hollywood producer turns Jason's essay into a hit film without giving him credit.,Movie,2002,tt0265298,January,Big Fat Liar,"United States, Germany",2020-01-15 00:00:00,"Children & Family Movies, Comedies",Big Fat Liar,0,88,"Frankie Muniz, Paul Giamatti, Amanda Bynes, Amanda Detmer, Donald Faison, Sandra Oh, Russell Hornsby, Michael Bryan French, Christine Tucci, Lee Majors, John Cho",2020,0
1,s905,R,Scott Martin,126 min,5.2,901,A tenderfoot and two gamblers seeking their fortunes in a boom town instead find themselves defending it from a gunslinging preacher and his gang.,Movie,2018,tt7730102,June,Big Kill,United States,2019-06-18 00:00:00,Action & Adventure,Big Kill,0,126,"Christoph Sanders, Jason Patric, Clint Glenn Hummel, Lou Diamond Phillips, Danny Trejo, Scott Martin, Elizabeth McLaughlin, Stephanie Beran, K.C. Clyde, Michael Paré",2019,0
1,s927,TV-PG,Priyadarshan,132 min,6.2,10434,"An Indian village is abuzz with news that a major movie star is coming to town – even more so because the town barber went to school with him. But as the day of the actor's visit approaches, the humble barber begins to worry he won't be recognized.",Movie,2009,tt1230448,April,Billu,India,2018-04-01 00:00:00,"Dramas, International Movies",Billu,0,132,"Irrfan Khan, Shah Rukh Khan, Lara Dutta, Rajpal Yadav, Om Puri, Asrani, Manoj Joshi",2018,0
1,s928,R,Stephen Daldry,110 min,7.7,124065,"When a boy trades boxing school for ballet lessons, he may take his newfound talent all the way to the top - and win over his disapproving father.",Movie,2000,tt0249462,February,Billy Elliot,"United Kingdom, France",2019-02-01 00:00:00,"Dramas, Independent Movies, International Movies",Billy Elliot,0,110,"Jamie Bell, Gary Lewis, Stuart Wells, Billy Fane, Colin MacLachlan, Nicola Blackwell, Carol McGuigan, Joe Renton, Janine Birkett, Charlie Hardwick, Mike Elliot, Jean Heywood, Jamie Draven, Julie Walters, Trevor Fox, Adam Cooper",2019,0
1,s933,TV-14,"Gajendra Ahire, Viju Mane, Girish Mohite, Ravi Jadhav",131 min,5.8,168,"Inspired by classic and contemporary literature, four renowned Marathi directors create four individual stories in this anthology of short films.",Movie,2015,tt7178026,August,Bioscope,India,2018-08-15 00:00:00,"Dramas, International Movies, LGBTQ Movies",Bioscope,0,131,"Nina Kulkarni, Suhas Palshikar, Kushal Badrike, Spruha Joshi, Mangesh Desai, Smita Tambe, Veena Jamkar, Sandeep Khare",2018,0
1,s934,TV-MA,Sermiyan Midyat,107 min,2.8,2239,A Istanbul mobster falls for an Indian yoga instructor whose abduction takes him on a wild rescue mission to Mumbai.,Movie,2016,tt5608972,April,Bir Baba Hindu,"Turkey, India",2020-04-28 00:00:00,"Action & Adventure, Comedies, International Movies",Bir Baba Hindu,0,107,"Sermiyan Midyat, Şafak Sezer, Nicole Faria, Burak Satıbol",2020,0
1,s935,R,Susanne Bier,124 min,6.6,266866,"Five years after an ominous unseen presence drives most of society to suicide, a survivor and her two children make a desperate bid to reach safety.",Movie,2018,tt2737304,December,Bird Box,United States,2018-12-21 00:00:00,"Dramas, Sci-Fi & Fantasy, Thrillers",Bird Box,0,124,"Sandra Bullock, Trevante Rhodes, John Malkovich, Sarah Paulson, BD Wong, Jacki Weaver, Rosa Salazar, Danielle Macdonald, Lil Rel Howery, Tom Hollander",2018,0
1,s937,TV-MA,Mikhail Red,115 min,6.6,682,"A sheltered farm girl inadvertently shoots an endangered Philippine eagle, setting off a police investigation that exposes violence and corruption.",Movie,2016,tt6135042,March,Birdshot,"Philippines, Qatar",2018-03-26 00:00:00,"Dramas, International Movies, Thrillers",Birdshot,0,115,"Mary Joy Apostol, Arnold Reyes, Ku Aquino, John Arcilla, Dido Dela Paz, Elora Espano, Ronnie Quizon, Rolando T. Inocencio, Suzette Ranillo, Angelica C. Ferro",2018,0
1,s938,TV-MA,Emanuel Hoss-Desmarais,88 min,5.7,2801,"In an attempt to settle the ""nature vs. nurture"" debate, a scientist couple raises three children to live lives that defy their genetic dispositions.",Movie,2018,tt4702826,June,Birthmarked,Canada,2018-06-28 00:00:00,"Comedies, Independent Movies, International Movies",Birthmarked,0,88,"Toni Collette, Matthew Goode, Andreas Apergis, Michael Smiley, Fionnula Flanagan, Suzanne Clément, Jordan Poole, Megan O'Kelly, Anton Gillis-Adelman, Tyrone Benskin, Vincent Hoss-Desmarais",2018,0
1,s939,R,Marianna Palka,97 min,5.1,1715,"Cracking under the demands of children and a philandering, thankless husband, an overworked suburban mother assumes the persona of a ferocious dog.",Movie,2017,tt6069264,March,Bitch,United States,2018-03-11 00:00:00,"Comedies, Dramas, Independent Movies",Bitch,0,97,"Jason Ritter, Jaime King, Marianna Palka, Brighton Sharbino, Rio Mangini, Jason Maybaum, Kingston Foster, Arielle Kebbel, Martin Starr, Roger Guenveur Smith, Caroline Aaron, Bill Smitrovich",2018,0
